% Device,CC1942004
% File name,CC1942004_20220428_185811
% Cast time (UTC),2022-04-28 18:58:11
% Cast time (local),2022-04-28 15:58:11
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-22.9929416
% Start longitude,-44.3580192
% Start altitude,-6.75
% Start GPS horizontal error(Meter),57.929000854492188
% Start GPS vertical error(Meter),86.904998779296875
% Start GPS number of satellites,5
% End latitude,-22.9928094
% End longitude,-44.3579555
% End altitude,-13.861000061035156
% End GPS horizontal error(Meter),98.397003173828125
% End GPS vertical error(Meter),129.19200134277344
% End GPS number of satellites,4
% Cast duration (Seconds),45.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15041491470550525,28.395473320859939,49966.718334864687,46789.283086422467,30.398957965887721,1537.3638551611482,1018.8142452024416
0.44999999999999996,0.45124514677906935,28.378193055266767,49956.92332189509,46795.255199225874,30.403263480470535,1537.3351953948022,1018.8243667167113
0.74999999999999989,0.75207156598122649,28.366832399254047,49959.480871377047,46807.613104722484,30.412200183889038,1537.3244854177187,1018.8360399743409
1.05,1.0528914279384209,28.327631990243134,49960.210549482719,46842.7048838616,30.437734159717465,1537.2694955860459,1018.8691721118738
1.35,1.3537069106119735,28.295826190485382,49901.769885659211,46815.832920297144,30.418172983324737,1537.1834842502528,1018.8660926644949
1.65,1.6545213677942217,28.281214941341823,49896.750273837373,46823.960685552622,30.424036276002862,1537.1622744746344,1018.8765071973445
1.9500000000000002,1.9553318041960666,28.222074354652008,49835.0835730235,46818.058274975469,30.419775248124033,1537.031453199339,1018.8937184764972
2.25,2.2561238949971956,28.062019286380973,49791.120451761628,46917.853034421874,30.492544819831995,1536.7562075071128,1019.0011863263264
2.55,2.5568783886500497,27.863997089024704,49765.463912323365,47069.335136082023,30.602906561500191,1536.4337266727735,1019.148867363755
2.85,2.8575648994561,27.691603399138721,50098.72149080634,47539.568222387061,30.945466501169815,1536.4116225482126,1019.4624208907133
3.15,3.1581384059391544,27.575706166979543,50784.758953690885,48296.792051065713,31.498183571140668,1536.738136804094,1019.9157478897644
3.4499999999999997,3.4585984759625177,27.352379440903157,51035.283939905567,48742.0863052802,31.823636347046723,1536.5809633877627,1020.2327084692038
3.75,3.7589107696430539,27.056734315986048,51866.64924819002,49817.425093704296,32.611607655400839,1536.7463907378024,1020.9202243091079
4.05,4.0590704444951751,26.875649383570902,52234.710442264273,50346.078615843879,32.999701110410875,1536.748263438446,1021.2707662485342
4.35,4.3591253484400232,26.656778272095256,52560.950980636204,50875.173344898059,33.388462476577253,1536.662598458543,1021.6336934021676
4.6499999999999995,4.6591045159940379,26.502514893682672,52597.017114184622,51062.571626610224,33.525803528693338,1536.457027825875,1021.7868782441381
4.9499999999999993,4.9590419744827363,26.359143245283992,52609.23247899198,51217.007483689653,33.63885488576711,1536.2496123292738,1021.9182357820347
5.2499999999999991,5.2589361630287357,26.1800172851122,52623.796557758942,51410.491192884692,33.780461418483227,1535.9879830754978,1022.0821460009556
5.55,5.5587945457283494,26.033832674172054,52536.988309781045,51472.7050241415,33.825283295543855,1535.698458396289,1022.1626874308161
5.85,5.8586328868963635,25.961138673419342,52522.778945800012,51532.187381436204,33.868578779778,1535.5789757086202,1022.219173400408
6.1499999999999995,6.1584470950539476,25.83761333032054,52522.760582734671,51657.382341559569,33.959994602375865,1535.3907988893286,1022.3276398979913
6.4499999999999993,6.4582353200172919,25.751651841856379,52510.2514146536,51732.55402432719,34.014727834013357,1535.2513526688701,1022.3967640302305
6.7499999999999991,6.7580069781569305,25.693613441908269,52496.626014036883,51778.342921041476,34.047969791460353,1535.1546179113298,1022.4410293663968
7.0499999999999989,7.0577659881018979,25.645595966454703,52495.431338362105,51826.254915760735,34.082860946938624,1535.0832227435753,1022.4834345443383
7.35,7.3575143116685942,25.605928096879367,52486.495158852864,51858.050165954235,34.105908535881092,1535.0188255610963,1022.5143225311771
7.6499999999999995,7.657252426206334,25.56531999544238,52491.029666939772,51904.180248113691,34.139539954271385,1534.9634497947025,1022.553476752974
7.9499999999999993,7.9569789942013118,25.515650811068262,52482.745460290753,51947.015051414019,34.170643083196943,1534.8837036935749,1022.5934955796658
8.25,8.2566970746699688,25.482840380001992,52461.751449940435,51959.983882684181,34.179819493051305,1534.8204544219198,1022.6117810511568
8.5499999999999989,8.5564118423119684,25.4705924498632,52448.701616355669,51959.665094537471,34.179370370515606,1534.7958262654286,1022.6164913472205
8.85,8.85612332168655,25.453706046133988,52452.56949143346,51980.888622405408,34.194803856005869,1534.7771753531088,1022.6346100372442
9.1499999999999986,9.15582385022435,25.411899127105226,52487.295095714027,52058.438587461293,34.251642202200919,1534.7434967644338,1022.6916144750713
9.45,9.4555050630646136,25.360817730023449,52540.081827632624,52163.6504288829,34.328852987593585,1534.7094567495242,1022.7668307231611
9.7647293832104278,9.7698874792374433,25.352459931686827,52536.622192440744,52168.873441056479,34.332532032839822,1534.6987193796333,1022.7735222399045
