% Device,CC1942004
% File name,CC1942004_20220426_150338
% Cast time (UTC),2022-04-26 15:03:38
% Cast time (local),2022-04-26 12:03:38
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-22.9296076
% Start longitude,-43.8121562
% Start altitude,29.941999435424805
% Start GPS horizontal error(Meter),83.652999877929688
% Start GPS vertical error(Meter),150.03300476074219
% Start GPS number of satellites,4
% End latitude,-22.929631
% End longitude,-43.8118425
% End altitude,7.48199987411499
% End GPS horizontal error(Meter),50.761001586914062
% End GPS vertical error(Meter),68.586997985839844
% End GPS number of satellites,4
% Cast duration (Seconds),43.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15028835614285976,26.194542407563777,48245.14267059922,47119.419767946987,30.636757893888745,1532.584124016227,1019.6882679585935
0.44999999999999996,0.45084373619520057,26.12465960643318,48299.444555734241,47236.935098983595,30.721845724667695,1532.5147580621779,1019.7750736412626
0.74999999999999989,0.75138348691028545,26.100574642395447,48333.187459810972,47292.215203106032,30.761876346025183,1532.50551364711,1019.8138932862154
1.05,1.0519158834575748,26.095552464632785,48344.703781860742,47308.132948874445,30.773354663874841,1532.5109159551507,1019.8253711991713
1.35,1.3524449922443922,26.084508106957227,48346.639262417935,47320.255253503732,30.782039463110912,1532.4990894066843,1019.8365953731613
1.65,1.6529656463413427,26.075829700981291,48417.998479455018,47398.151692213032,30.838624185416393,1532.5439227456027,1019.8831435185889
1.9500000000000002,1.9534766323531931,26.070756909100307,48444.293757438332,47428.603656357824,30.86068927319382,1532.5604892327983,1019.902605208668
2.25,2.2539813511955806,26.065645676315931,48477.985138897158,47466.339157032417,30.888060838743147,1532.5826227892287,1019.9260729202673
2.55,2.5544769496591404,26.056209932327281,48533.730240583762,47529.703345502,30.934081531902052,1532.61440565361,1019.9649053479949
2.85,2.854956925180439,26.0328524706817,48621.905372346591,47637.847992408228,31.012666269603194,1532.6479530786546,1020.0325235652476
3.2063640541986587,3.2118833140936829,26.066088623485292,48627.677053071777,47612.494283249165,30.99427198606962,1532.7130122537467,1020.0100159430858
