% Device,CC1942004
% File name,CC1942004_20220427_144226
% Cast time (UTC),2022-04-27 14:42:26
% Cast time (local),2022-04-27 11:42:26
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),155
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14984798926722642,26.030910981550541,52234.693557100087,51179.4641251699,33.610424170676694,1535.3711844988138,1021.9783435309962
0.44999999999999996,0.44954009650678972,26.004080206159966,52238.110814221443,51209.737145610205,33.632476421591676,1535.3367466272673,1022.0045794242255
0.74999999999999989,0.74922094984616816,25.917609405397378,52192.231472888096,51251.651523289707,33.662667583570531,1535.1705529736294,1022.0554087268083
1.05,1.0488898629929349,25.812793465447339,52081.179629544116,51248.097258182905,33.659129427739316,1534.9244418939572,1022.0864123912447
1.35,1.3485522390021703,25.768989931023427,52035.400120201375,51247.228072587757,33.658039894086677,1534.8247167698194,1022.1003904217288
1.65,1.6482104019549484,25.748095991022307,52027.881994752148,51260.92021654985,33.667878610743095,1534.7908303760742,1022.1155418869089
1.9500000000000002,1.9478622806303734,25.714255384074448,52023.584795616283,51290.888924254024,33.689616402106616,1534.7389793050922,1022.1436509657143
2.25,2.2475090470837382,25.696372372758816,52006.229646542968,51291.864893362661,33.690093188043932,1534.7021352690338,1022.1508074335362
2.55,2.547152020450564,25.689689276509164,52028.283223463477,51320.380896055962,33.710988014963931,1534.7137101512167,1022.1699183850569
2.85,2.8467870901140526,25.686598569635851,52085.286128194464,51379.740994690168,33.75468090400588,1534.7582276857534,1022.2051216007418
3.15,3.1464112950685981,25.684984375991323,52152.085113948779,51447.2735426672,33.804428683726208,1534.81273621123,1022.2444389635083
3.4499999999999997,3.4460245405949483,25.689217886617055,52221.791016235962,51511.734835845178,33.851970814036662,1534.8787490720113,1022.2802936642481
3.75,3.7456245301399851,25.697854915871947,52333.280747434168,51612.914229089234,33.92668441609991,1534.9843045351174,1022.3352901505724
4.05,4.0452006002268153,25.697850449294634,52528.6577561325,51805.606441508746,34.068984051272551,1535.1417926621057,1022.4439379800169
4.35,4.3447431474366685,25.700576758636561,52749.9082920307,52021.014024307959,34.228204749342439,1535.323893707392,1022.5645189830083
4.6499999999999995,4.6442542385016115,25.694050536729137,52909.078062286047,52184.701658385005,34.349174670103992,1535.4431226361758,1022.6591012383012
