% Device,CC1942004
% File name,CC1942004_20220427_162001
% Cast time (UTC),2022-04-27 16:20:01
% Cast time (local),2022-04-27 13:20:01
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-23.215604
% Start longitude,-44.540538
% Start altitude,-7.745999813079834
% Start GPS horizontal error(Meter),77.986000061035156
% Start GPS vertical error(Meter),261.25601196289062
% Start GPS number of satellites,3
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),182
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1500102498073192,26.800616640150718,52661.457031250007,50830.917126990382,33.35770002467661,1536.8905057023264,1021.5471144568902
0.44999999999999996,0.450031162311654,26.766383052223848,52626.794247485908,50831.052069442478,33.357567714158471,1536.8166870496359,1021.5591095692274
0.74999999999999989,0.75004166959863083,26.682838158870343,52591.965017784321,50879.524897722687,33.392848428072135,1536.6667943384282,1021.6132920968188
1.05,1.0500290410829389,26.475756631425831,52452.239916025777,50948.488520131636,33.442578882109174,1536.2457608989726,1021.717077069758
1.35,1.3499948174179757,26.086551336595388,51913.85215457029,50809.7050949124,33.337815020357347,1535.2308037507776,1021.7607802824369
1.65,1.6499415710161496,25.864093224921227,51719.754473058165,50841.125039183535,33.359269624990908,1534.7349229325794,1021.8470669987797
1.9500000000000002,1.9498714880537693,25.824947364815976,51708.762007292476,50869.469314087604,33.379762605484061,1534.6693620234833,1021.8758840883387
2.25,2.2497789192654309,25.779953084142608,51863.946662815295,51067.344013568218,33.525174845443,1534.7235650106629,1022.000693251639
2.55,2.5496287951656078,25.716374584753925,52250.0996530532,51512.06102649965,33.852720578487627,1534.9287808317176,1022.2686163424343
2.85,2.8494122802310526,25.627113450089496,52443.480476633486,51793.867853373311,34.060037895597887,1534.9443238411291,1022.4537927089186
3.15,3.1491556311891578,25.551050857262062,52482.329003448176,51910.225518000952,34.145256128138755,1534.8600420807284,1022.542770432695
3.4499999999999997,3.4488813353744292,25.531885147276178,52507.416225828434,51954.737165251732,34.177894341507034,1534.8545076156829,1022.5745808436535
3.75,3.74858909566568,25.509563168428457,52634.6172859577,52103.615616752671,34.287706504476361,1534.924253724188,1022.6656073189275
4.05,4.0482716862613017,25.501735032557697,52766.721711675928,52242.484023230129,34.390302973466405,1535.0207636455868,1022.7467447679088
4.35,4.347937125694405,25.513808250671133,52849.3258905677,52311.761596261691,34.441615116350768,1535.1095916143852,1022.7830622091668
4.6499999999999995,4.6475866617390755,25.545150703474452,53028.261789600576,52456.329688968006,34.548894636490729,1535.3042462832409,1022.8556993348336
4.9499999999999993,4.9472232664071152,25.572909877156906,53099.253579120632,52497.724283712654,34.579739793459758,1535.4082892868246,1022.8717327973374
5.2499999999999991,5.2468537356074236,25.546946710521038,53103.130760709326,52528.52468500955,34.602211834692191,1535.3758022508469,1022.8979792345841
5.55,5.5464734735404209,25.4732940724511,53069.263319996186,52571.626535627671,34.633315026775023,1535.2391330836263,1022.9453951853111
