% Device,CC1942004
% File name,CC1942004_20220427_114211
% Cast time (UTC),2022-04-27 11:42:11
% Cast time (local),2022-04-27 08:42:11
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-23.0919533
% Start longitude,-44.3870282
% Start altitude,-3.4079999923706055
% Start GPS horizontal error(Meter),22.155000686645508
% Start GPS vertical error(Meter),20.899999618530273
% Start GPS number of satellites,6
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),192
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15012721870322332,26.007782508849111,49955.703125,48968.706997146379,31.985404452512253,1533.5811516772631,1020.7610065219187
0.44999999999999996,0.45037307191287806,26.0620067734853,50156.952644616831,49113.769526447169,32.091887013360378,1533.8278450635162,1020.8257937169977
0.74999999999999989,0.75057907578065375,26.095626172385636,50584.829405909011,49500.156075244777,32.375245576925423,1534.2144808686446,1021.0301365045516
1.05,1.0507250711430594,26.109609147683379,50981.909828811695,49875.073082145187,32.650445842561751,1534.5461043488817,1021.2344120930588
1.35,1.3508269092939305,26.064141619876949,51086.968020219283,50022.3507138456,32.758271853929188,1534.5593071803758,1021.3310093774194
1.65,1.6509041874076655,26.046233747732465,51187.562247786496,50138.431858413365,32.843387164399473,1534.6130885598282,1021.4019740154714
1.9500000000000002,1.950967113496866,26.03311483812168,51214.769299958578,50177.977047269313,32.872285362359676,1534.6181113258938,1021.429100322472
2.25,2.251019895242043,26.000805614534727,51239.924258014638,50234.426339543708,32.913486164056572,1534.5910616673584,1021.4714287775541
2.55,2.5510610234816675,25.959306261677384,51241.587581121072,50276.9673884434,32.944395412356613,1534.5312880794613,1021.5088348832968
2.85,2.8510939718586519,25.923095380695777,51217.0675178625,50288.643232475377,32.952637166697059,1534.4596759208248,1021.5275156678957
3.15,3.1511201282905104,25.89518719147706,51222.557671905473,50321.612414153016,32.976595638946996,1534.4244039140492,1021.5554742620449
3.4499999999999997,3.4511397357180167,25.86499872543023,51204.403329202149,50333.632765434661,32.985126387674484,1534.3671987165394,1021.5725022897668
3.75,3.7511509132506684,25.822694895070406,51210.864303923139,50381.885897288754,33.020214655227811,1534.309656834849,1021.6132732091464
4.05,4.0511518986804766,25.783979914791651,51201.372248209351,50410.948820984515,33.041208771837205,1534.2454413593923,1021.6423054214974
4.35,4.3511453755786613,25.757210574280069,51198.538248412842,50434.743821754077,33.058416522880947,1534.205423045752,1021.6648029324232
4.6499999999999995,4.6511297960903164,25.707145656340572,51190.586949395889,50476.6993752042,33.088796882881844,1534.1241473822536,1021.7043816835684
4.9499999999999993,4.951101555522551,25.659490351770572,51199.998224984913,50533.471487238763,33.130093239536777,1534.0601437693763,1021.751438157024
5.2499999999999991,5.251059176908516,25.612954928591154,51215.7996390659,50595.5438793539,33.175296507736448,1534.0028664501517,1021.8010862555432
5.55,5.5509981209039481,25.539640212004752,51241.38535180458,50694.252211586914,33.247233810380308,1533.9102640397693,1021.8790825090288
5.85,5.8509022388462464,25.422585776621016,51346.927594183886,50916.5950172189,33.409829385668729,1533.8100343999154,1022.0388051481831
6.1499999999999995,6.1507600291448963,25.317163548581064,51463.68138361202,51139.291003480343,33.5728420675392,1533.7375206239431,1022.1952538280899
6.4499999999999993,6.4505716139103608,25.20380034889423,51571.666178103587,51362.313031785729,33.736062691896521,1533.6456478884675,1022.3542423816529
6.7499999999999991,6.7503484873323547,25.177606105053986,51669.336648582452,51486.450489891162,33.827293779688766,1533.6857486260369,1022.4323734497402
7.0499999999999989,7.0501042716085021,25.15265759612036,51747.159384378159,51589.648350341,33.903109613136351,1533.712265585862,1022.4984908556486
7.35,7.3498450018487409,25.152971078638483,51811.964397889024,51653.9332402155,33.950488758611108,1533.7690119016947,1022.5354652214393
7.6499999999999995,7.6495717716459959,25.152824762277987,51915.04650882438,51756.851936953935,34.026411606141011,1533.855352265457,1022.5941335282605
7.9499999999999993,7.9492826927793843,25.133537635145039,51972.259460299014,51833.8241343904,34.082972835183611,1533.8748067074907,1022.6440005279098
8.25,8.24897326291963,25.082400908083976,52050.422488607983,51964.783581497926,34.179085818687483,1533.8600821109937,1022.7334112390182
8.5499999999999989,8.5486391914382622,25.039506847797565,52122.881079685394,52081.729380571946,34.264956412644892,1533.8541187874459,1022.812581403949
8.85,8.848276878709525,24.994553332225248,52254.22478351419,52259.9176316997,34.396131249262879,1533.8919106323847,1022.9265996860044
9.1499999999999986,9.14788569008147,24.962514050158749,52351.012841794516,52390.29083808502,34.492130266425271,1533.9229728331288,1023.0101338866245
9.45,9.44747164524872,24.9619904204078,52478.301679948796,52518.22559346351,34.586749666691823,1534.0286880848373,1023.0830786593078
9.75,9.7470322779277065,24.978660242091561,52681.684587855321,52704.178476044159,34.724612464578762,1534.2225096222574,1023.1834866668427
10.049999999999999,10.046570103123454,24.994042058384107,52803.3932022508,52809.685942762815,34.802906815809123,1534.3490074534759,1023.2392725402784
10.35,10.34609565145972,25.016493141242659,52887.584279892231,52870.144384715095,34.847913474119686,1534.4566500488227,1023.2677536575053
10.649999999999999,10.645608928392329,25.040334019720678,53022.741535754474,52980.003605549915,34.929585818929908,1534.6070840567818,1023.3235114137816
10.95,10.94510750355275,25.006395755522306,53047.211641424437,53040.426969350548,34.973890309433,1534.5781134444933,1023.3686061425917
11.25,11.244597217822433,24.945227311457053,52976.322152368972,53034.418906545463,34.968561079509982,1534.4298982451937,1023.3844553017252
11.549999999999999,11.544081735929595,24.884129479634886,52913.113916547663,53036.020141585665,34.96886086137917,1534.2876595296364,1023.4045081491406
11.85,11.843558301138595,24.848015480427449,52915.504166829873,53076.8413314336,34.998570498767869,1534.2373771227319,1023.4392002757663
12.149999999999999,12.143029175293735,24.828877498803287,52891.2287119751,53072.867950161388,34.995271744559737,1534.1925236283639,1023.4437952373165
12.45,12.442495768737395,24.801921655955198,52890.944466422363,53101.308852906266,35.015912511390589,1534.1545314895866,1023.4688497164965
12.75,12.7419560348646,24.792554756441167,52906.965080906113,53127.385549605751,35.035036419496329,1534.1575018785843,1023.4874345479742
13.049999999999999,13.041412493935596,24.788668432357,52912.548924023416,53137.140026058871,35.04212501534947,1534.1607660200966,1023.495263069815
13.35,13.340866659076543,24.781857089395647,52914.239827495025,53146.10876455895,35.048590756751558,1534.1562662865567,1023.5035052770035
13.649999999999999,13.640318858879878,24.76750712124781,52899.289696921856,53146.412947753372,35.0485240238998,1534.1264315615013,1023.5090878087109
13.95,13.939768874958084,24.756542425751256,52897.06102441196,53155.885081190194,35.055305359353177,1534.112187854837,1023.518823135833
14.249999999999998,14.239217587484029,24.751173523856977,52885.637571361061,53150.140816277453,35.050873118486486,1534.0994109358703,1023.5183889102365
14.549999999999999,14.538666250675062,24.742920284087145,52872.488172942423,53145.74201814246,35.047399246672242,1534.0806658538122,1023.5195504589275
14.85,14.838114409289737,24.726094434951751,52848.487929225812,53139.592531601855,35.0425071553037,1534.0395699637702,1023.5222282872555
15.149999999999999,15.137559174409047,24.697141694507415,52837.6592995331,53159.656167280926,35.0568920215922,1533.9898019436589,1023.5431391349939
15.45,15.436998017173377,24.673660863012575,52833.787751340322,53180.887852258944,35.0722174595538,1533.9543051946637,1023.5631056398809
15.749999999999998,15.736431152366057,24.641727503515206,52815.64038183196,53196.819528583095,35.083486906444136,1533.8938241807987,1023.582549696014
16.05,16.035858967771293,24.622924557013555,52814.443698402436,53215.770906168611,35.097182176060358,1533.8678784857832,1023.5998663965536
16.35,16.335281676952224,24.599137955055323,52806.557982752369,53233.342513536707,35.109779670866772,1533.8285833178338,1023.617851630363
16.650000000000002,16.634700525882259,24.592427521668487,52809.365138353678,53243.375831198835,35.117030681396585,1533.8251000519435,1023.6266501425039
16.95,16.934118110833214,24.595398213004891,52812.3059326714,53243.1514168415,35.116810945690673,1533.837134744341,1023.6268840736514
17.25,17.233534863981323,24.583896008034692,52802.3313805028,53245.444218367375,35.11824760217624,1533.8156863480713,1023.6327277043451
17.55,17.532948735614216,24.565398812437504,52796.175633158113,53259.105039128532,35.1280165975521,1533.7861771424257,1023.6469768361275
17.85,17.832359300425992,24.542669735373234,52773.63956145593,53260.795031172689,35.128837585590162,1533.736645992728,1023.6557288605123
18.150000000000002,18.131769297482226,24.509058383145778,52710.62431956693,53233.313297583394,35.10784667792629,1533.6369129352229,1023.6512491227763
18.45,18.431179517673097,24.457199017462809,52632.757604702565,53210.410870739463,35.08997407260987,1533.4958272300476,1023.6545932124341
