% Device,CC1942004
% File name,CC1942004_20220428_165907
% Cast time (UTC),2022-04-28 16:59:07
% Cast time (local),2022-04-28 13:59:07
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-23.0484031
% Start longitude,-44.2766484
% Start altitude,-6.3660001754760742
% Start GPS horizontal error(Meter),15.604000091552734
% Start GPS vertical error(Meter),15.24899959564209
% Start GPS number of satellites,5
% End latitude,-23.0481785
% End longitude,-44.2770087
% End altitude,-5.61299991607666
% End GPS horizontal error(Meter),31.715000152587891
% End GPS vertical error(Meter),43.375
% End GPS number of satellites,5
% Cast duration (Seconds),163.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15012266904124946,27.541200433728779,52429.355145731628,49893.564205733921,32.669573837466693,1537.846920215201,1020.7939445962147
0.44999999999999996,0.45036504942021244,27.425751409720849,52303.126660223046,49883.049125477046,32.661595307158173,1537.5829090881318,1020.8261878326745
0.74999999999999989,0.75059736883276418,27.367793577995265,52269.404318431058,49906.059380354,32.678326117322257,1537.4744834790295,1020.8585679944067
1.05,1.0508146187544418,27.221258633147272,52166.226368636249,49947.308561731894,32.708261929456263,1537.1785810432139,1020.9290614963445
1.35,1.3510059855296541,27.000259550286287,52011.373228425458,50010.686175641509,32.754171774639694,1536.7279294867426,1021.0350070132392
1.65,1.6511709662569356,26.850491594309332,51909.89100546082,50057.279506254483,32.787838230007985,1536.4250758899989,1021.108946504072
1.9500000000000002,1.9513039449246485,26.639542914246647,51842.833690783977,50196.836343879841,32.889531175211367,1536.0517054088373,1021.2531493328203
2.25,2.2514005011249254,26.471295285904507,51768.208366527004,50288.425887645972,32.956016154536186,1535.7374291295503,1021.3572100151062
2.55,2.5514760004066943,26.400097628676647,51727.15376482068,50318.147388071855,32.977422207015664,1535.5996502918524,1021.3968679185565
2.85,2.8515324645803251,26.31977903949106,51765.545048444823,50434.302346285178,33.062365722421958,1535.5079907923298,1021.4871913244452
3.15,3.1515600101623535,26.240447160272396,51835.9315783489,50581.068717271257,33.169856308641421,1535.4423537362773,1021.5941647702422
3.4499999999999997,3.4515614448414818,26.181765521812984,51872.557012476056,50674.8414045708,33.238462046795064,1535.3832888912127,1021.6653986707889
3.75,3.7515521078926519,26.12279555215321,51781.959627366967,50644.687040384269,33.215781620171448,1535.2259188619462,1021.6679179103846
4.05,4.0515351212277073,26.053229542889138,51762.143353437554,50694.288898954837,33.251756575863645,1535.1060348535311,1021.7178951956201
4.35,4.351502740810516,26.004965365357375,51785.518253638882,50765.173432322,33.303546045444,1535.052900997923,1021.7731699663715
4.6499999999999995,4.6514574617100291,25.961121614962924,51774.83596197702,50798.367776480787,33.327596914599354,1534.9804122408045,1021.8061579142799
4.9499999999999993,4.95140025158614,25.917754006261436,51793.661686542015,50860.120106802889,33.3726884871813,1534.9314273323471,1021.8548487110317
5.2499999999999991,5.2513247233796028,25.841272880167757,51811.247042893141,50953.923955652725,33.4411463476159,1534.8291120901413,1021.9313668155692
5.55,5.5512278070028529,25.770419521996963,51824.874792930088,51038.45436068956,33.502804400922372,1534.7325247192987,1022.0009940732716
5.85,5.8511150662519871,25.72596500691229,51823.24836075092,51081.579575360578,33.534143862034711,1534.6657960999703,1022.0396082358249
6.1499999999999995,6.15098975335564,25.671021098733448,51821.234778182166,51134.981745490688,33.572966520698095,1534.5820689271709,1022.0870795797011
6.4499999999999993,6.4508485705050811,25.583365488137581,51792.594846589331,51195.283614269727,33.616577521084707,1534.4254865280307,1022.1481832819843
