% Device,CC1942004
% File name,CC1942004_20211108_182626
% Cast time (UTC),2021-11-08 18:26:26
% Cast time (local),2021-11-08 15:26:26
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),136.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14984789975180121,25.214651793203824,50957.6321817872,50739.804381839742,33.279296740610505,1533.0750629091031,1021.9789540338132
0.44999999999999996,0.44954243450351183,25.201916296904844,50950.97162105421,50746.042561123853,33.28366852069022,1533.0541313419328,1021.9874125014881
0.74999999999999989,0.74923153134414688,25.17489349477659,50959.166917440518,50781.539698480447,33.309434767189572,1533.0217527613922,1022.0163493272988
1.05,1.0489143017833886,25.158012978949632,50957.168532186748,50796.637970459982,33.320285128310495,1532.9977594172785,1022.0309508552575
1.35,1.3485896642572968,25.126987552203307,50972.431450880656,50843.302121234483,33.354230195210178,1532.9644497387344,1022.0672677146997
1.65,1.6482501282532325,25.062054669570571,50988.076279029337,50924.873754753855,33.413518422141287,1532.8764222358084,1022.1329694642259
1.9500000000000002,1.9478989418414228,25.040536203001885,50978.056844798935,50936.761186964271,33.42194680086687,1532.838496547475,1022.1471336580455
2.25,2.2475426340034961,25.009107086011177,50965.294300517387,50956.01308463842,33.435687485039729,1532.7822696497781,1022.1682990052245
2.55,2.5471812922091592,24.960872173969697,50912.897288066837,50952.7707110297,33.432662449070868,1532.6672039215498,1022.181867379586
2.85,2.8468156484722353,24.92225672284782,50880.078712952083,50959.313593756167,33.436946865077935,1532.5831930529473,1022.1980395945734
3.15,3.1464413821833221,24.871030755083481,50876.007904369348,51007.576075799705,33.4718088596379,1532.5013773358146,1022.2410899296959
3.4499999999999997,3.4460542482244643,24.810942718572484,50861.950500350482,51054.9968786137,33.505934890889144,1532.3970460335565,1022.2862326445093
3.75,3.7456546043960266,24.746703391813078,50833.346537292127,51092.176035184151,33.532449166715161,1532.2741666445995,1022.3268484880638
4.05,4.0452351954626335,24.651090512365005,50852.820809133773,51210.175128449082,33.618106363169979,1532.1381765112753,1022.4215205078505
4.35,4.3447824915880089,24.48409197737924,50830.189197806292,51360.131273139654,33.726337842354759,1531.8509757214622,1022.5545172465094
4.6499999999999995,4.64428678558262,24.26091671589926,50770.238569727793,51531.966876025865,33.849779670388166,1531.4399378076055,1022.7155263421932
4.9499999999999993,4.9437568006758124,24.12136375184917,50683.699350177056,51590.2811719769,33.890580429211056,1531.1438259143563,1022.7890085706724
5.2499999999999991,5.2431936965025319,24.00875093543501,50778.263290853538,51805.302442567569,34.047360767918931,1531.0392233072641,1022.9421676812759
5.55,5.5425814553793735,23.80715655070415,50787.76513104335,52029.0145137646,34.209058098398764,1530.7172929381075,1023.1251577193109
5.85,5.8419074184971631,23.546871701833073,50804.992180338515,52325.711626049204,34.423460256650777,1530.302860717879,1023.3649784921995
6.1499999999999995,6.141179830973658,23.370722785728084,50753.339368999666,52462.870561006566,34.5213470217073,1529.9703699900613,1023.4917176901929
6.4499999999999993,6.440406154350784,23.142398832311137,50728.696532190013,52686.091431471279,34.681639394077031,1529.5715380113707,1023.6806498191517
6.7499999999999991,6.7395750553498281,22.834941455812409,50609.061518998213,52899.679584377045,34.832777480534091,1528.9570218457002,1023.8850436513835
7.0499999999999989,7.0387010786675841,22.697547998294919,50550.998279801366,52991.191792090081,34.897188708929065,1528.6798332498843,1023.9745275582889
7.35,7.3378115869238627,22.605772531297578,50439.132657630529,52975.857732872842,34.88354252318662,1528.4335378566682,1023.991653562217
7.6499999999999995,7.63690874544773,22.475690299760981,50367.045767206946,53045.090497041725,34.931469325288724,1528.1551018130328,1024.0663277710455
7.9499999999999993,7.935984307624671,22.349819863984393,50299.465875536451,53114.738366508172,34.979713976013066,1527.8868397871336,1024.1399343116286
8.25,8.2350260596130145,22.160299213059677,50278.40690981075,53305.860807481484,35.116074808946969,1527.5485361104859,1024.2983010630292
8.5499999999999989,8.5340361677657643,21.95865529645188,50072.059008498385,53315.047771695616,35.117218778501808,1527.027290199952,1024.3570971518072
8.85,8.8330274395171919,21.852381424786202,50028.735112391754,53389.746253031626,35.169377848016993,1526.8106240500667,1024.4277567993
9.1499999999999986,9.1319998382629937,21.796067170347271,50040.7326702885,53466.814303144296,35.224689369627953,1526.7284106718814,1024.4868185844946
9.45,9.4309605201490214,21.657502936757577,49867.631555550259,53440.099037387285,35.200709293787924,1526.3412260615796,1024.5084464420627
9.75,9.7298940027763479,21.375001771042069,49718.066070879991,53604.381856784566,35.313463060196341,1525.7210750501292,1024.6736550981696
10.049999999999999,10.028770102360218,21.014080016625279,49555.754513846085,53848.468225314042,35.482110998887151,1524.9470181841748,1024.9022837963478
10.35,10.327594820691155,20.6702838599425,49248.507770744087,53917.4531099642,35.520882029581564,1524.0663539006498,1025.026440643456
10.649999999999999,10.626426054782417,20.445858647783734,48645.739590997488,53520.541847403081,35.218931680607064,1523.1237183188687,1024.8579834601851
10.95,10.925256749903266,20.177347343238019,48530.874751320865,53711.514293440239,35.349595564209082,1522.5381438443994,1025.0305287860476
11.25,11.224044286917227,19.957786124122521,48408.759708438061,53838.015482777395,35.434113649954185,1522.0317237531665,1025.1544612441385
11.549999999999999,11.522829193868816,19.819835925532,48039.678829450393,53591.98426034864,35.246549048762091,1521.4440556094046,1025.0489638939446
11.85,11.821612266079018,19.680109987445473,48024.940147534246,53743.086309577826,35.352085148670376,1521.1783251221646,1025.1674427368864
12.149999999999999,12.120364381458812,19.589752624734242,48042.503473630721,53871.686481370176,35.443033094549754,1521.033097792121,1025.2617962736965
12.45,12.419091729365189,19.23134863426024,47647.1915680803,53861.3370825124,35.419146117656311,1520.0046017894479,1025.3378327755167
12.887486437400051,12.85468904516666,19.155190428718679,47662.48145307089,53971.550105773138,35.496788724952985,1519.8841929794239,1025.4187002019078
