% Device,CC1942004
% File name,CC1942004_20220427_201222
% Cast time (UTC),2022-04-27 20:12:22
% Cast time (local),2022-04-27 17:12:22
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-23.071953
% Start longitude,-44.5411105
% Start altitude,2.4000000953674316
% Start GPS horizontal error(Meter),12.678000450134277
% Start GPS vertical error(Meter),17.090000152587891
% Start GPS number of satellites,7
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),94.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15008802248508807,26.848567962646484,51771.8671875,49926.033853816618,32.691777700052029,1536.2933924007321,1021.0308106341867
0.44999999999999996,0.45026002965151712,26.806087922035996,51744.757621191457,49940.807824616255,32.702394165956783,1536.211946061733,1021.0534766273868
0.74999999999999989,0.75041466650388877,26.576341247334284,51561.34878860382,49985.465759718623,32.734173106732015,1535.7199026153498,1021.1508452860281
1.05,1.0505542831366146,26.519632266118439,51479.401882630424,49960.956259081766,32.715806869821826,1535.57382332213,1021.1560611857821
1.35,1.350683932853803,26.46517364550877,51508.588409329423,50042.178779109636,32.775152470654774,1535.5154803052794,1021.2190585852316
1.65,1.6508034439852288,26.448006521577483,51491.146859361084,50041.926150982654,32.774793028784643,1535.4802114688405,1021.2254434555714
1.9500000000000002,1.9509136947902217,26.411604341922704,51537.512697089827,50122.451299447639,32.83371867459266,1535.4632743515319,1021.2824717341605
2.25,2.251008016687154,26.368548320692227,51563.533866638631,50189.79078864475,32.882919394541346,1535.4204077340071,1021.3342477974651
2.55,2.5510930252119732,26.351928854903765,51557.357406488285,50200.020287616622,32.890264040707194,1535.3945250036086,1021.3462537985523
2.85,2.8511735485802507,26.33657672389192,51565.978295274188,50223.428972110931,32.907307805564763,1535.3819190738514,1021.3651680395524
3.15,3.1512456524243326,26.301129284165981,51579.77078997119,50271.574436755342,32.942432932430364,1535.3416513222062,1021.4039585913328
3.4499999999999997,3.4513075252203769,26.257254280067272,51566.294513760113,50301.459996280966,32.9640741401188,1535.2672334033166,1021.4352081170671
3.75,3.7513649660881332,26.235400460928705,51528.381850396916,50285.916950811807,32.952422175426513,1535.2087322399082,1021.4345206227727
4.05,4.05141996201689,26.227310744434785,51546.161613666212,50311.211797572323,32.970893415660733,1535.214547481361,1021.4522434549024
4.35,4.3514694698296683,26.225688365970171,51578.372971280209,50344.245842818513,32.995099007852481,1535.24161500126,1021.4722757297759
4.6499999999999995,4.6515106092437293,26.212561822491196,51624.449334131386,50402.135234972076,33.037526851861209,1535.2611930878463,1021.5096120284758
4.9499999999999993,4.9515392496112538,26.201840153125325,51694.264015461282,50480.865395524168,33.095316496469017,1535.3027888345773,1021.5577749953562
5.2499999999999991,5.251547979689188,26.181708668743674,51822.35937653877,50625.859046579993,33.201854339169984,1535.3743691955115,1021.6455934054714
5.55,5.5515292987309994,26.13092062709266,51922.96062456286,50774.52154954015,33.310942449641296,1535.3768393868791,1021.7448645183114
5.85,5.8514759012954611,26.078676426825584,52091.431447577343,50991.367720934009,33.470325946404493,1535.4295250327591,1021.8824934470413
6.1499999999999995,6.1513859708188008,26.00509177068475,52177.954989495433,51149.7511112065,33.586519512352552,1535.3858568252895,1021.9941915437877
6.4499999999999993,6.4512647829272662,25.964313591417358,52297.666283826678,51308.12386005908,33.702985266179304,1535.4194796758115,1022.0959220688877
6.7499999999999991,6.7511143648473988,25.896803758680147,52367.726905804055,51445.005421261892,33.80342208675745,1535.372946358292,1022.1938442160974
7.0499999999999989,7.0509341616781107,25.828414022654304,52449.948828467495,51595.1066317852,33.9136363029659,1535.334597435522,1022.2993987213151
7.35,7.3507199051347971,25.740930496013327,52540.661007456933,51773.450441143381,34.044586273752309,1535.2730967742232,1022.4264749322686
7.6499999999999995,7.650466393696715,25.614142152209347,52593.88142422407,51955.717500912244,34.178106987346531,1535.1207747372284,1022.5675679768388
7.9499999999999993,7.950184320382788,25.531575219859782,52559.069241514771,52006.165464695579,34.21454001024857,1534.9686922632891,1022.6217356740905
8.25,8.2498804145728979,25.41642429127344,52546.825341550531,52112.804587220438,34.292182434353883,1534.7827070008175,1022.7169501916635
8.5499999999999989,8.54954768336924,25.287162761716818,52524.065776966549,52224.129273159815,34.37309813975898,1534.5656848791532,1022.818869862255
8.85,8.8491846726212184,25.18621027095061,52551.517286773706,52356.530811006669,34.469880926145464,1534.4327361146782,1022.9240500326841
9.1499999999999986,9.1487855458085434,25.055355261175542,52596.936244915138,52538.770297881521,34.603200184423734,1534.2665739316983,1023.065872787174
9.45,9.4483537511069162,24.949675847685079,52573.98761723045,52626.955755977142,34.667129548340476,1534.0855545565494,1023.1475483675703
9.75,9.74790813360016,24.913457209470391,52538.148012470941,52629.241641172623,34.668271028476561,1534.0042852174906,1023.1606811546517
10.049999999999999,10.04745458086898,24.860167145305009,52525.923018388312,52673.231986281375,34.7000812527797,1533.9146624738851,1023.2021474080375
10.35,10.346991473001525,24.828679420726541,52517.252959868361,52697.817371840174,34.717790228315188,1533.8625142353919,1023.226348920183
10.649999999999999,10.646518796978548,24.7839607492407,52518.608882242093,52746.515234872211,34.75318539222458,1533.7972884198134,1023.2679094337799
10.95,10.946037867754161,24.750525481895178,52490.874073516781,52754.090097620021,34.758253627845278,1533.7266249312452,1023.2831290171328
11.25,11.245552854285283,24.7126443866847,52452.35989485179,52755.551974721457,34.758726080521129,1533.6401162572254,1023.2962065686867
11.549999999999999,11.545064653328188,24.696767343471763,52441.373151657986,52761.352452984807,34.762710578073516,1533.6108404588842,1023.3052992438475
11.85,11.844569357752112,24.675740276522564,52476.712177516092,52819.25532000306,34.805232060132781,1533.6106275528555,1023.3450768926169
12.149999999999999,12.144066114991251,24.659716133612918,52475.807974579184,52835.388580745581,34.816869459495869,1533.5892243380235,1023.359996753154
12.45,12.443560371064562,24.645849392065273,52456.39186424698,52830.591586807364,34.813024184196173,1533.5563379214809,1023.3625594564361
12.75,12.743054642225914,24.627996251167211,52422.15005305197,52815.098344635509,34.801195234012269,1533.5050992697604,1023.3602836539734
13.049999999999999,13.042547745145106,24.596440922593533,52389.305240216134,52815.589451248627,34.8010153855881,1533.4330049512892,1023.3709332458184
13.35,13.342038491318682,24.564769072494386,52347.799463528216,52807.468331955017,34.794447541251415,1533.3536529765879,1023.3767797367465
13.649999999999999,13.641530090399396,24.546011831027243,52296.267762856718,52775.456419387505,34.770361918531364,1533.2868472445011,1023.3654944684024
13.95,13.941017838590616,24.49612261009587,52283.101985371934,52815.351211680158,34.799096247564755,1533.2009865100054,1023.403487961394
14.249999999999998,14.240497281393008,24.452170804965967,52245.954075943009,52824.732691710764,34.805299120438747,1533.1051471948415,1023.4226465792427
14.549999999999999,14.539974510097204,24.422223210171531,52190.528185413466,52800.66819684489,34.786924047818424,1533.0169228609027,1023.4190104569827
14.85,14.839450002500291,24.372283666683785,52138.335167784571,52801.218918467108,34.786477463540194,1532.8989618248882,1023.4349039393406
15.149999999999999,15.138919056845198,24.297091048600734,52068.969757328116,52811.401899956589,34.792760670654509,1532.7260082801897,1023.4634046011136
15.45,15.438381506890789,24.255833450869019,52032.422408140279,52818.538194101224,34.797300396426827,1532.6343984440018,1023.4804357924286
15.749999999999998,15.737841688901709,24.244015332374957,52009.850815858626,52808.296058734777,34.789429057232745,1532.6017905849278,1023.4792975664765
16.05,16.037300074732489,24.239377452697422,52024.733115063427,52828.3822891971,34.804137885653404,1532.6113263478549,1023.4931038214606
16.35,16.336755061287754,24.224078582769721,52015.991476195333,52835.921944918729,34.809381984561909,1532.5843324023583,1023.5029239134921
16.650000000000002,16.636208720136239,24.219213612076512,52005.640424874669,52830.629146941996,34.805286441643354,1532.5729323278281,1023.5025697475717
16.95,16.935666579583607,24.211243489290119,51941.955187316307,52774.479472989209,34.76347146533022,1532.5130067592163,1023.474600231595
17.25,17.235121159970756,24.103763937248104,51861.694404761918,52808.267886590424,34.786646000547712,1532.2776749494035,1023.5253753533051
17.615844863376537,17.60029337725955,24.09177592920884,51826.068442715208,52784.878385179283,34.769006513269176,1532.2350208985793,1023.5171646369457
