% Device,CC1942004
% File name,CC1942004_20211108_130143
% Cast time (UTC),2021-11-08 13:01:43
% Cast time (local),2021-11-08 10:01:43
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),194
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14973704070555327,24.325423233974593,50937.3125,51633.933538065583,33.927372564192176,1531.6075641271116,1022.7355823743093
0.44999999999999996,0.44919534322551036,24.164121957207318,50877.091173935885,51742.092758434235,34.004682322275109,1531.2978893503152,1022.84319863804
0.74999999999999989,0.74863043553231334,24.067693311022747,50817.105259691278,51782.651507153219,34.033015780591654,1531.0946220826988,1022.8944442904572
1.05,1.0480474957877002,24.032526365846707,50888.064063043108,51892.149798025566,34.113195503981359,1531.0992688430492,1022.9667913157939
1.35,1.3474385037810439,23.947213132398964,50940.955474449038,52036.624982771878,34.218401697738457,1531.0063074162165,1023.0728620686932
1.65,1.6467958975959376,23.827760927640913,50972.448032783352,52196.175970797332,34.33415941217693,1530.839261428277,1023.1969275900046
1.9500000000000002,1.9461178033096802,23.66632742064834,50930.083132175016,52325.792628607313,34.426994098462856,1530.5413365336667,1023.3158596208782
2.25,2.2454177325546616,23.5452251823854,50797.802825291088,52320.0815676956,34.420436116219115,1530.2351114090184,1023.3475782236781
2.55,2.5447076859928943,23.369490899812664,50591.591739638745,52297.0066445693,34.399910667357119,1529.7746071587785,1023.384467859403
2.85,2.8439771834299266,23.119104280600595,50387.429369329751,52356.99014210832,34.439051508170344,1529.1871264274707,1023.4878726903771
3.15,3.1432216411781897,22.965468946305634,50269.897824534637,52402.174865431494,34.469054766025991,1528.8330085819596,1023.5561291297786
3.4499999999999997,3.4424349850935063,22.812112199496315,50283.909771252176,52584.907315370496,34.600575938194034,1528.5891025724748,1023.7011328137718
3.75,3.7416269780780613,22.6493820372445,50039.081287633773,52507.586822974321,34.539577943085277,1528.1087363729228,1023.7026047081811
4.05,4.0408006299106622,22.466415304335172,49973.222229797255,52640.611166220857,34.633361505655131,1527.7437127131686,1023.8270482022286
4.35,4.3399394934178712,22.311469890960016,49931.471939088944,52768.886756390486,34.724171422683177,1527.4462191291607,1023.9411102173657
4.6499999999999995,4.6390628797954676,22.239660069744,49808.894413293252,52719.361591252,34.685621140073792,1527.2218887059735,1023.93338646038
4.9499999999999993,4.9381774042485596,22.138752640182378,49771.700722587695,52792.763846026035,34.737113162480632,1527.0201603188775,1024.0021751082513
5.2499999999999991,5.2372635414524069,21.924773131683203,49661.526910373643,52916.107629343664,34.82234431805751,1526.5582175913219,1024.1281578617704
5.55,5.5363141705102361,21.64768087527575,49443.569382450063,52996.814048108652,34.873931354255433,1525.8891608806591,1024.245751047916
5.85,5.8353328584876669,21.196098380264928,48943.050792164089,52973.143304535719,34.842402452883128,1524.6560676157289,1024.3473525451998
6.1499999999999995,6.13431778021181,20.804502480073079,48581.10546856188,53030.928007237657,34.871874401735539,1523.638302126823,1024.4775046184889
6.4499999999999993,6.4332470537903017,20.425616900228007,48436.114787387211,53313.656580351359,35.0668547350305,1522.8287527565606,1024.7291705137593
6.7499999999999991,6.7321257266697909,20.109560141365293,48130.532579584215,53348.483590564545,35.080309201485051,1521.9803778685307,1024.8248024125537
7.0499999999999989,7.03097176814257,19.800594573601916,47889.210585620276,53447.070336247591,35.140416314485861,1521.1966371106873,1024.9533577610864
7.35,7.3297808194943022,19.347729216366996,47438.899780853433,53485.150896233048,35.1487979441507,1519.9435626986822,1025.0789379401188
7.6499999999999995,7.6285791822430848,19.095867162883803,46998.624062761832,53291.416051708045,34.994418010749449,1519.0630274036489,1025.0270753355915
7.9499999999999993,7.9273539301404377,18.786271616389769,46894.8882020614,53549.76168433125,35.169846741688417,1518.3844412679655,1025.2413875748412
8.25,8.2260779703598,18.56062160576921,46783.780891794158,53699.624990656775,35.268867167280426,1517.8546005679723,1025.3754799946607
8.5499999999999989,8.5247844960969967,18.402285726688248,46539.449297077183,53614.053405095066,35.19758197614054,1517.3227182985777,1025.3620060113444
8.85,8.8234703366814689,18.186328887939187,46475.705078124964,53808.353563370852,35.3290990986936,1516.8516784746455,1025.5179037067942
9.1499999999999986,9.1220997101787944,17.865131670724246,46381.092675031148,54101.190020032314,35.526839459858479,1516.1454398603671,1025.7502066883121
9.45,9.4207050541014752,17.509451445323371,45786.463763967768,53854.451430477013,35.324424184715504,1514.8738657405675,1025.6833411875577
9.75,9.7193276266570479,17.172583006276451,45247.178756565678,53645.254251834231,35.150150853918426,1513.6794713591066,1025.6322416356593
10.049999999999999,10.017922030583058,16.817301922366006,45127.880337112765,53958.383566798329,35.357352899470889,1512.8575250369372,1025.877275623993
10.35,10.316505967464064,16.61014926569548,44590.874858506191,53581.729031753443,35.067198763187612,1511.9038365329488,1025.7045344733313
10.649999999999999,10.615102085727735,16.395672929296008,44433.394091301692,53669.128857011368,35.116644357037913,1511.3144715443921,1025.7939602324657
10.95,10.913662999666864,16.120554009722003,44288.048030535196,53851.472939863983,35.230877138738926,1510.6106626899955,1025.9468317783533
11.25,11.212195145776603,15.943843281580694,44116.959158808262,53874.960950056986,35.235186235116082,1510.0776568798951,1025.9920550726508
11.549999999999999,11.510717562131577,15.832436398789536,43999.363009412817,53877.9545012861,35.229050616200354,1509.7319378874356,1026.0141006838135
11.85,11.80922392194435,15.725002938021934,43983.65241292477,54000.797102288816,35.310841858929145,1509.4993794214074,1026.1028260700382
12.149999999999999,12.107712538305179,15.626050826695382,43899.523882323665,54028.785704020833,35.323697255445254,1509.2124601947444,1026.1364749056766
12.45,12.406192289953909,15.568357128991664,43861.407528081254,54058.644017329774,35.341005911489532,1509.0582776982594,1026.1641672573574
12.75,12.704664702592527,15.523061605116441,43833.149211134412,54084.202272614122,35.3560917985991,1508.9398594360187,1026.18732873667
13.049999999999999,13.003132724968934,15.487732237224959,43795.429595714311,54084.814307589462,35.353671381754452,1508.8320141222189,1026.1947465165688
13.35,13.301596992387117,15.465577125549316,43791.427734375,54109.481249342905,35.36987562133951,1508.7867634743247,1026.2135405562351
13.649999999999999,13.60005770669259,15.449909056961488,43777.655561738968,54113.416546983273,35.371407900059332,1508.7446694918519,1026.2195706587422
13.95,13.898516969590053,15.434488536393145,43761.791551247312,54114.436877146873,35.370823409436625,1508.700869590142,1026.2239123235509
14.249999999999998,14.196973915885266,15.41674441157492,43753.821814855182,54128.335238110572,35.379478867103892,1508.6605322994642,1026.2358924447879
14.549999999999999,14.49542856754843,15.393354857325654,43727.255505487279,54126.793453944811,35.376384778877153,1508.5888940796035,1026.2400831523567
14.85,14.793880371351659,15.362979477358522,43708.110619342428,54143.810968985017,35.386313653153195,1508.510515148387,1026.2558683235761
15.149999999999999,15.092326733164823,15.338429790736431,43705.567192356728,54173.60990386585,35.406048923715794,1508.4616844244513,1026.27790014868
15.45,15.390767066157691,15.325314254396869,43714.893855069378,54202.7937826956,35.426239623152355,1508.4491118415674,1026.2977225684026
15.749999999999998,15.689207878098708,15.314230063833604,43666.053503895164,54157.12198242938,35.391810460098213,1508.3793792438555,1026.2749969568424
16.05,15.987651813621795,15.288487336918511,43632.788123969847,54150.442233142334,35.384743507235825,1508.29555737465,1026.276630379014
16.35,16.28609115513855,15.238341850343304,43608.503127564079,54187.7487021648,35.407888398727735,1508.1703429500462,1026.3069840833584
16.650000000000002,16.584526379679016,15.227600111533345,43590.287793525393,54179.577793192737,35.400921558889166,1508.1335275591189,1026.3053366132153
16.95,16.882960209518124,15.222825614546151,43598.851761567108,54196.654630101431,35.412906818267096,1508.1374705794162,1026.3169676568075
17.25,17.181393612511325,15.225037768465461,43588.147418105633,54180.36854184969,35.401048056583761,1508.1355796911,1026.3086632349148
17.55,17.47982730394568,15.217244016794133,43585.730117314561,54187.862921578861,35.405778567743042,1508.1216100420697,1026.3153745474556
17.85,17.778259385932557,15.206505134225504,43576.648994124189,54191.043027300919,35.407113744852133,1508.094444684491,1026.3201238802994
18.150000000000002,18.076689636376639,15.205911624557023,43585.858070502043,54203.295372962784,35.415906440826788,1508.1077853109746,1026.3283629579835
18.45,18.375118777186227,15.208076477050781,43586.630859375,54201.337987720661,35.41452706336748,1508.117942277257,1026.3281469380347
18.75,18.673547448393432,15.201226117879118,43581.350676708083,54204.00679934198,35.4158019548216,1508.10290208625,1026.3319838082273
19.05,18.971973954566128,15.199107152914539,43593.127465458216,54221.512059500557,35.428314033070208,1508.1157850630812,1026.3434295539184
19.35,19.270399072923521,15.206428691297679,43598.826817285662,54218.726005279641,35.426746498618044,1508.1419035597069,1026.3419204783356
19.650000000000002,19.568825591212288,15.206939900452142,43586.715830096044,54202.975827073438,35.415142548882166,1508.1349731548007,1026.334191128685
19.95,19.867252239372114,15.200998794639467,43587.462167044934,54211.914472205892,35.421077759753913,1508.1282092997865,1026.3414179847405
20.25,20.165678380607254,15.202794259315386,43583.283001958465,54204.295752228449,35.415526977964426,1508.1323532009014,1026.3380687272984
20.55,20.464104896619812,15.202867781767733,43583.276271870345,54204.188253997709,35.415331618510329,1508.13732665212,1026.3392309318542
20.85,20.762530949047637,15.204159386902209,43586.657922703525,54206.652479971111,35.417116341099245,1508.1484266104048,1026.3416482433793
21.150000000000002,21.060955458097897,15.204086225224184,43597.049183126685,54219.674262579989,35.426514180691804,1508.1641044767835,1026.3502377674261
21.45,21.359379157506865,15.210263259595585,43599.648322987472,54214.577061470816,35.42316294975938,1508.1845543618008,1026.3476081155736
21.75,21.657804555748996,15.210751588987705,43586.171301886818,54197.160684038943,35.410338528270344,1508.1761321944009,1026.3389432612662
22.05,21.956229755869035,15.203367893523629,43589.576202454235,54211.349056500425,35.41999734948881,1508.1691765703661,1026.349361705262
22.35,22.254652852468535,15.203003129593014,43593.669886277843,54216.9321850847,35.42392954680259,1508.1775785364462,1026.3538030429534
22.650000000000002,22.553076863992732,15.20954603264086,43585.747385233517,54198.258480525947,35.410676144202775,1508.187653372602,1026.3434592393958
22.95,22.851501040643559,15.203621549362499,43589.898754052614,54211.408169451104,35.419693151885355,1508.184528860095,1026.3530580206916
23.25,23.149923679737061,15.202424450820395,43588.517873268735,54211.305000511282,35.419397958877759,1508.1853991547027,1026.3544261160807
23.55,23.448345949027338,15.210588132031427,43599.708105143451,54214.213383280854,35.422064621477311,1508.2190866253895,1026.3559925426141
23.85,23.746768358951481,15.206632815307234,43589.698943736556,54207.099539981056,35.416417282038744,1508.2050752248322,1026.3538495634655
24.150000000000002,24.045190779031074,15.205134782029248,43589.485742286881,54208.854140902367,35.417456804766211,1508.2065548867076,1026.3563134940198
24.45,24.343612321883384,15.202815051142732,43590.32858542027,54213.030269109542,35.420201120158417,1508.2074401100792,1026.3602744612579
24.75,24.642033848508561,15.206475020206831,43588.440525556842,54205.747337525005,35.415047409667295,1508.2178963723356,1026.3568159179752
25.05,24.940455456829991,15.214174898507228,43601.476926882839,54211.577182578658,35.419813438798819,1508.2525698261741,1026.3601033086732
25.35,25.238875524587346,15.20628187861217,43600.3354150808,54220.800056463449,35.425798348509112,1508.2397426337873,1026.3678037471361
25.650000000000002,25.537296098694551,15.204055255496389,43580.2612875694,54198.837667764179,35.409428840941885,1508.218675305332,1026.3570111257207
25.95,25.835716044104903,15.202258158304243,43598.256214923094,54223.640924903331,35.427304939737574,1508.2388111171165,1026.3725192169172
26.25,26.134134889244795,15.200142040022197,43582.954176669824,54207.46291552874,35.415175751163183,1508.2230242526111,1026.3649702962196
26.55,26.432554927976085,15.199325561523438,43579.736328125,54204.561543486576,35.412864496070021,1508.2227421196612,1026.364699610853
26.85,26.7309736278158,15.199395041304744,43592.142674455165,54219.898868707336,35.423967106423923,1508.2408522980163,1026.3745710175681
27.150000000000002,27.029392903132802,15.210232931403068,43585.4435593174,54196.954831960684,35.407939213881313,1508.2611760737705,1026.3611318931573
27.45,27.32781254916852,15.204690967322042,43592.495334893829,54213.195383500592,35.419247686519022,1508.2619183847,1026.3724117215677
27.75,27.626230050440178,15.197175289681344,43586.3795784981,54215.724443810323,35.42036525059283,1508.2446043815326,1026.3762759798692
28.05,27.924646971656518,15.1916451888594,43578.097976945406,54212.881523228476,35.417713860695464,1508.2291315453922,1026.376792623493
28.35,28.223064195093457,15.192118453028645,43573.815872615814,54206.916119063564,35.413266030869636,1508.2304101291988,1026.3745878584043
28.65,28.521481808491146,15.200746458738614,43583.255413250859,54207.022571065936,35.413921737900758,1508.263222704529,1026.3745009512209
28.95,28.819898295510153,15.203946033176674,43597.425622040639,54220.331489430951,35.423794461071736,1508.2897234992679,1026.3827268817802
29.25,29.118312362947378,15.193144177136162,43594.044697007193,54230.697286187467,35.430377532892265,1508.2684568517072,1026.3915358980019
29.55,29.416727379239248,15.193001670363969,43570.790199785959,54201.96102436482,35.409222773195665,1508.2483567664,1026.3765906179463
29.85,29.715143435061503,15.192033631596146,43579.429672204504,54214.014239311124,35.417838150147659,1508.2603161305458,1026.3847757752503
30.15,30.013558003746251,15.19617893106388,43586.5830574337,54217.32141777,35.4204714756418,1508.2813621085052,1026.3872113144696
30.45,30.311972278279935,15.194549918319229,43582.654477423552,54214.6317921079,35.418249073466136,1508.2786327316205,1026.3871900348188
30.75,30.610385901008549,15.190449723259009,43582.493034598017,54219.961874892841,35.421692141884847,1508.2747406042718,1026.3920858984154
31.05,30.908798647305506,15.190797943868997,43583.362879347107,54220.574247140124,35.422045756041094,1508.2812153731309,1026.3936098365223
31.35,31.2072108271632,15.190531399118742,43585.192921781629,54223.210547966686,35.42382988190171,1508.2874254963658,1026.3963732834318
31.65,31.505623490029265,15.188782925516346,43573.018927058853,54210.423599807262,35.414211742710378,1508.2757116626867,1026.3906779996612
31.950000000000003,31.804036037135766,15.186204267386243,43577.686508988088,54219.709603619187,35.420671803985023,1508.2801061428852,1026.3975604122384
32.25,32.102447863332088,15.199110317546673,43590.682135513285,54218.466268501237,35.4206887559513,1508.3256060493361,1026.3960279891658
32.55,32.400861765322361,15.1991670045948,43571.375778709422,54194.376432886253,35.402949870992167,1508.3101081401267,1026.3836717667439
32.85,32.6992759044877,15.18761250039179,43570.302039956594,54208.62217123725,35.412308486609227,1508.2897024147862,1026.3947872440476
33.15,32.997687634254426,15.185111033863304,43573.598902643178,54216.098676353606,35.417451079239385,1508.2928053939445,1026.4006369330084
33.45,33.296098080918888,15.189820775284899,43582.821563071971,54221.219107642333,35.421456981793604,1508.3172236984269,1026.4040046905277
33.75,33.594507682391388,15.193040830581742,43589.333751420912,54224.976327562443,35.424344549997564,1508.3356624819976,1026.4068419813254
34.05,33.892917686270778,15.189952963009214,43576.085908386311,54212.660995763908,35.414962597779429,1508.3200195484224,1026.4016272586473
34.488607694652316,34.329200963912854,15.186591594294415,43575.893024930883,54216.9555766925,35.417651209570508,1508.319863248651,1026.4063909486783
