% Device,CC1942004
% File name,CC1942004_20220426_175009
% Cast time (UTC),2022-04-26 17:50:09
% Cast time (local),2022-04-26 14:50:09
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-23.0103911
% Start longitude,-43.7554542
% Start altitude,-3.1649999618530273
% Start GPS horizontal error(Meter),12.293000221252441
% Start GPS vertical error(Meter),34.928001403808594
% Start GPS number of satellites,5
% End latitude,-23.0102765
% End longitude,-43.7557526
% End altitude,32.330001831054688
% End GPS horizontal error(Meter),55.465999603271484
% End GPS vertical error(Meter),102.42800140380859
% End GPS number of satellites,5
% Cast duration (Seconds),70
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15036870927893428,26.412303110500297,47519.521352427946,46214.153497747793,29.980092200725661,1532.3981866940751,1019.1272793740359
0.44999999999999996,0.45110609206298952,26.385666965444393,47488.874870571337,46208.288881904016,29.975662431842842,1532.335912383224,1019.1334607814183
0.74999999999999989,0.7518403331857163,26.370409581777981,47488.877245851334,46222.015390253488,29.985480854712332,1532.3155146240008,1019.1468441615621
1.05,1.0525682371185847,26.304751219841563,47444.531837980081,46237.951368947892,29.996706861054818,1532.177884902733,1019.176801783897
1.35,1.3532848459945541,26.177479224272929,47340.075504021079,46250.886348431355,30.005478471029448,1531.8917186321028,1019.2237934233448
1.65,1.6539897560829657,26.064634416847351,47230.618093164856,46245.918170700177,30.001279786076442,1531.624880337311,1019.2564925126651
1.9500000000000002,1.9546817092908637,25.935008648225935,47139.103740678154,46273.77612344826,30.020755247611532,1531.3424319125588,1019.3120212047638
2.25,2.2553636692256132,25.875180121845542,47071.40789400565,46261.662151632787,30.011571621924002,1531.1950151077494,1019.3246319503325
2.55,2.5560396750427361,25.83532262817312,47062.381847649493,46289.055930538496,30.03113628872498,1531.125761431897,1019.3527798835181
2.85,2.85671121277531,25.814247967256485,47033.524228455404,46279.858612453252,30.024267216156879,1531.0731054684136,1019.3553154536793
3.15,3.157371150552029,25.706331706893565,47013.515124502,46358.623806847463,30.080677519227862,1530.8800032070055,1019.431827805554
3.4499999999999997,3.45801264613035,25.597142111009685,46940.379791110143,46386.394401608064,30.100055449904573,1530.6435273523616,1019.4807669850037
3.75,3.7586414534685537,25.518581355871021,46891.418624916165,46410.070677357486,30.116628141701337,1530.4771211204441,1019.5182693670489
4.05,4.059260942768625,25.474083321392168,46871.664948888239,46431.41773416107,30.131726104170529,1530.3909822876788,1019.5443561299194
4.35,4.35987340097557,25.450277699974155,46874.877195702007,46456.51058103692,30.149680052723049,1530.3577637515277,1019.5663498529879
4.6499999999999995,4.66048063708011,25.43065777747854,46869.156571162021,46468.912598729752,30.158455919851779,1530.3248020491367,1019.5801676177225
4.9499999999999993,4.9610825598818238,25.412192668177,46881.3659416566,46498.042894344035,30.179374764330579,1530.3076087265711,1019.6027815605547
5.2499999999999991,5.2616792905810117,25.406946056703916,46895.318709051411,46516.722771002438,30.192807066228276,1530.3143481545512,1019.6157780811112
5.55,5.5622689723600534,25.36938223930656,46902.548664324248,46558.590337170237,30.222829319982495,1530.2606692233371,1019.6509909143972
5.8081385069824627,5.8209101893878952,25.36476824518903,46897.677667396136,46558.019922861378,30.222310098047494,1530.2532840788606,1019.6531058529428
