% Device,CC1942004
% File name,CC1942004_20211027_140620
% Cast time (UTC),2021-10-27 14:06:20
% Cast time (local),2021-10-27 11:06:20
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-23.2648456
% Start longitude,-44.6258713
% Start altitude,-18.934999465942383
% Start GPS horizontal error(Meter),241.56199645996094
% Start GPS vertical error(Meter),681.11102294921875
% Start GPS number of satellites,3
% End latitude,-23.2645538
% End longitude,-44.6258734
% End altitude,-4.1030001640319824
% End GPS horizontal error(Meter),23.565999984741211
% End GPS vertical error(Meter),36.9010009765625
% End GPS number of satellites,5
% Cast duration (Seconds),137
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14962223606393615,21.663313245358239,49409.630988356766,52942.694755254772,34.836253566441208,1525.7987104577442,1024.1892886111264
0.44999999999999996,0.44887163547128062,21.661450845775772,49409.484908270279,52944.651326399216,34.837541671700549,1525.8002158387615,1024.1920887732274
0.74999999999999989,0.7481184602198061,21.657232846201556,49406.012331789643,52945.716363686864,34.838101714385175,1525.7946810789078,1024.1949880135744
1.05,1.0473639021258183,21.646954320323,49400.298102590241,52951.257828496287,34.841790840046293,1525.7765528763564,1024.2019449146903
1.35,1.3466043919799255,21.605942372710519,49382.872489139314,52979.158852986511,34.861090482961039,1525.6942206606848,1024.2292769969642
1.65,1.6458351613240885,21.522305262914408,49322.684800608367,53009.717082878844,34.881058371784505,1525.4993351319376,1024.2688787807833
1.9500000000000002,1.9450517395797873,21.411632833368259,49252.908352206949,53060.951905139518,34.915425167681896,1525.2478823031215,1024.3268231081984
2.25,2.2442537829894573,21.306023078719321,49164.287900849806,53086.277585608565,34.930728708682885,1524.9880197690593,1024.3687862685092
2.55,2.5434414559251963,21.208479320357839,49112.095463771628,53141.865071217093,34.968580731629679,1524.7739683387933,1024.4256162140719
2.85,2.8426109148295655,21.14535392267387,49129.309923995148,53233.2139074299,35.033928667287846,1524.68216862083,1024.4939117988017
3.15,3.1417667614097913,21.13686247481299,49156.338849270629,53272.303546980496,35.0624365871615,1524.6960019665494,1024.5192353650234
3.4499999999999997,3.4409095335092812,21.077579679449627,49172.952799242128,53358.871213859595,35.124362171427435,1524.6104954166794,1024.5838589859118
3.75,3.7400482525508756,21.004589567276973,49003.951191393207,53259.850432672567,35.048623087792869,1524.3350907625588,1024.5473878911112
4.05,4.0391923898636275,20.94766697126817,48918.022296628675,53232.324425980012,35.026253645617047,1524.1618286876067,1024.5471338424209
4.35,4.3383294770635992,20.948078789892929,48996.55662618651,53317.3071829982,35.088958873869949,1524.2375782459146,1024.5960728587152
4.6499999999999995,4.6374478146686853,20.937306838510906,49109.168679244678,53452.381146204556,35.18833105312514,1524.323892097422,1024.675972242298
4.9499999999999993,4.9365538140763761,20.877020084033262,49026.814804617483,53432.8676043199,35.171720043784461,1524.1477092762489,1024.6809931259061
5.2499999999999991,5.2356577558961819,20.757688572740616,48865.355637514695,53395.786764702774,35.140028647322865,1523.7945512122735,1024.6904606630333
5.55,5.53475512066609,20.583897990643859,48667.931657384106,53382.8103811715,35.124093659916028,1523.3095971490136,1024.7264491697695
5.85,5.8338303347031157,20.420282768950116,48615.42397962683,53517.306603891237,35.217292272994719,1522.9718981540634,1024.8426451661755
6.1499999999999995,6.13287656836178,20.152871265632513,48358.415060275729,53549.656649502016,35.230771306807142,1522.2579396205965,1024.9254586964266
6.4499999999999993,6.4319061544318892,19.990838807921687,48172.957180885431,53536.407030050148,35.214397986909461,1521.7972857481382,1024.9571475794228
6.7499999999999991,6.7309149765143719,19.81350454583831,48092.409225499679,53658.389042423005,35.297055857513136,1521.4030506284441,1025.0682041520354
7.19728754157183,7.1766983417338848,19.792203395555497,48075.84333021284,53665.414609837171,35.301187402872948,1521.3559119520753,1025.0789015687212
